Time,Object1Height,Object2Height,Object3Height
8.170459,2.87191,1.099389,1.267705
8.173042,2.872332,1.099867,1.267705
8.175641,2.87275,1.100343,1.267705
8.178216,2.873181,1.100836,1.267705
8.181163,2.873619,1.101341,1.267705
8.183986,2.874135,1.101938,1.267705
8.186625,2.874643,1.10253,1.267705
8.18912,2.875131,1.103101,1.267705
8.19162,2.875604,1.103659,1.267705
8.194265,2.876089,1.104235,1.267705
8.196825,2.876616,1.104863,1.267705
8.199632,2.877138,1.10549,1.267705
8.202241,2.877725,1.1062,1.267705
8.204947,2.878285,1.106882,1.267705
8.207415,2.87888,1.107611,1.267705
8.209981,2.879436,1.108297,1.267705
8.212529,2.880027,1.109032,1.267705
8.215132,2.880628,1.109784,1.267705
8.217744,2.881257,1.110576,1.267705
8.220203,2.881902,1.111395,1.267705
8.222828,2.882523,1.11219,1.267705
8.225347,2.883201,1.113064,1.267705
8.227986,2.883866,1.113928,1.267705
8.23054,2.884578,1.114861,1.267705
8.233125,2.885283,1.115792,1.267705
8.235743,2.886011,1.116762,1.267705
8.238224,2.886765,1.117775,1.267705
8.240711,2.887495,1.118763,1.267705
8.243355,2.888241,1.119783,1.267705
8.245945,2.88905,1.120899,1.267705
8.248575,2.88986,1.122025,1.267705
8.251153,2.890698,1.123204,1.267705
8.253734,2.891537,1.124394,1.267705
8.25635,2.892393,1.12562,1.267705
8.258936,2.893277,1.1269,1.267705
8.261521,2.894168,1.128203,1.267705
8.264415,2.895075,1.129544,1.267705
8.26695,2.896111,1.13109,1.267705
8.269555,2.897035,1.132487,1.267705
8.272122,2.898001,1.133963,1.267705
8.274609,2.89897,1.135461,1.267705
8.277229,2.899924,1.136951,1.267705
8.279822,2.900946,1.138566,1.267705
8.28244,2.901974,1.14021,1.267705
8.285161,2.903028,1.141916,1.267705
8.287766,2.904141,1.143741,1.267705
8.290318,2.905224,1.145538,1.267705
8.29292,2.906301,1.147348,1.267705
8.299534,2.907414,1.149243,1.267705
8.302318,2.910314,1.154299,1.267705
8.305156,2.911564,1.156531,1.267705
8.307724,2.912856,1.158872,1.267705
8.31043,2.91404,1.16105,1.267705
8.313039,2.915302,1.163405,1.267705
8.315667,2.916533,1.165736,1.267705
8.318244,2.917787,1.168146,1.267705
8.320848,2.91903,1.170568,1.267705
8.323529,2.920298,1.173077,1.267705
8.326213,2.921616,1.175726,1.267705
8.328974,2.922948,1.178444,1.267705
8.332283,2.924331,1.181312,1.267705
8.335082,2.926004,1.184847,1.267705
8.33764,2.927432,1.187919,1.267705
8.340478,2.928746,1.190794,1.267705
8.343811,2.930215,1.19406,1.267705
8.346495,2.931952,1.197997,1.267705
8.349235,2.93336,1.201249,1.267705
8.351995,2.934805,1.204643,1.267705
8.35463,2.936267,1.20814,1.267705
8.357123,2.937669,1.211547,1.267705
8.359763,2.939001,1.214839,1.267705
8.362325,2.940414,1.21839,1.267705
8.371649,2.94179,1.221905,1.267705
8.377491,2.946815,1.235242,1.267705
8.380797,2.94997,1.244028,1.267705
8.383595,2.951753,1.24914,1.267705
8.386444,2.953259,1.253542,1.267705
8.389025,2.954791,1.258097,1.267705
8.391539,2.956175,1.262279,1.267705
8.394155,2.957519,1.266406,1.267705
8.396717,2.958913,1.270754,1.267705
8.399339,2.960273,1.275062,1.267705
8.401969,2.961658,1.279518,1.267705
8.404619,2.963042,1.284035,1.267705
8.407121,2.964429,1.28863,1.267705
8.40967,2.96573,1.293004,1.267705
8.412258,2.967048,1.297496,1.267705
8.414808,2.968378,1.30209,1.267705
8.417386,2.969679,1.306641,1.267705
8.419955,2.970984,1.311269,1.267705
8.422584,2.972275,1.315901,1.267705
8.425243,2.973584,1.320656,1.267705
8.427852,2.974897,1.325483,1.267705
8.430422,2.976172,1.330222,1.267705
8.432955,2.977417,1.334897,1.267705
8.43553,2.978631,1.339501,1.267705
8.438041,2.979853,1.344175,1.267705
8.440537,2.981031,1.348724,1.267705
8.443162,2.98219,1.353233,1.267705
8.445635,2.983394,1.357949,1.267705
8.448175,2.984514,1.362369,1.267705
8.450767,2.985651,1.366881,1.267705
8.453341,2.986797,1.371446,1.267705
8.455821,2.987919,1.375939,1.267705
8.458216,2.988986,1.380225,1.267705
8.460771,2.990003,1.384319,1.267705
8.463441,2.991072,1.388632,1.267705
8.465943,2.992173,1.393076,1.267705
8.468543,2.99319,1.397177,1.267705
8.471042,2.994229,1.401366,1.267705
8.473564,2.995213,1.405319,1.267705
8.476141,2.99619,1.409234,1.267705
8.47864,2.997172,1.413151,1.267705
8.481144,2.998109,1.416864,1.267705
8.484022,2.999032,1.420498,1.267705
8.486637,3.000074,1.424564,1.267705
8.489131,3.001002,1.428149,1.267705
8.491623,3.001872,1.431471,1.267705
8.49422,3.002725,1.43469,1.267705
8.503446,3.003598,1.437938,1.267705
8.506231,3.006566,1.448552,1.267705
8.508718,3.007421,1.451465,1.267705
8.511259,3.008168,1.453951,1.267705
8.513824,3.008917,1.456374,1.267705
8.516399,3.009656,1.458704,1.267705
8.518991,3.010384,1.460927,1.267705
8.521517,3.011101,1.463042,1.267705
8.524021,3.011784,1.464991,1.267705
8.526626,3.012447,1.466812,1.267705
8.529132,3.013122,1.468588,1.267705
8.531754,3.013757,1.470188,1.267705
8.534259,3.014406,1.471747,1.267705
8.536854,3.015013,1.473129,1.267705
8.539451,3.015627,1.474452,1.267705
8.541951,3.016228,1.475668,1.267705
8.544548,3.016793,1.476739,1.267705
8.547141,3.017365,1.47775,1.267705
8.549681,3.017924,1.47866,1.267705
8.552222,3.018458,1.479457,1.267705
8.554716,3.01898,1.480165,1.267705
8.557225,3.01948,1.480775,1.267705
8.559843,3.019971,1.481307,1.267705
8.562418,3.020472,1.481779,1.267705
8.565084,3.020951,1.482163,1.267705
8.567648,3.021435,1.482481,1.267705
8.570108,3.021889,1.482714,1.267705
8.572522,3.022314,1.482873,1.267705
8.575031,3.022721,1.482971,1.267705
8.577621,3.023133,1.483015,1.267705
8.580141,3.023548,1.483002,1.267705
8.582714,3.023942,1.482936,1.267705
8.585327,3.024333,1.482817,1.267705
8.592007,3.024721,1.482647,1.267705
8.594937,3.025665,1.482006,1.267705
8.59764,3.026059,1.481642,1.267705
8.600233,3.026412,1.481268,1.267705
8.602946,3.026742,1.480876,1.267705
8.605542,3.027077,1.480435,1.267705
8.608036,3.027389,1.479987,1.267705
8.610583,3.02768,1.479534,1.267705
8.613233,3.02797,1.479051,1.267705
8.615817,3.028263,1.47853,1.267705
8.618366,3.028541,1.478005,1.267705
8.620832,3.028808,1.477473,1.267705
8.623545,3.029059,1.476946,1.267705
8.626167,3.029328,1.476357,1.267705
8.628736,3.029581,1.475777,1.267705
8.631367,3.029821,1.475202,1.267705
8.633972,3.030061,1.474608,1.267705
8.636536,3.030291,1.474015,1.267705
8.639031,3.030511,1.473429,1.267705
8.641514,3.03072,1.472857,1.267705
8.644176,3.030921,1.472288,1.267705
8.646727,3.031132,1.471678,1.267705
8.649273,3.031327,1.471096,1.267705
8.651839,3.031518,1.470518,1.267705
8.654371,3.031703,1.469938,1.267705
8.656823,3.031882,1.46937,1.267705
8.659308,3.03205,1.468825,1.267705
8.661822,3.032216,1.468277,1.267705
8.664489,3.032378,1.467729,1.267705
8.667023,3.032546,1.467155,1.267705
8.669592,3.032701,1.466616,1.267705
8.672146,3.032854,1.466077,1.267705
8.674644,3.033001,1.46555,1.267705
8.677257,3.033141,1.465041,1.267705
8.679833,3.033283,1.464518,1.267705
8.682388,3.03342,1.464011,1.267705
8.689499,3.033551,1.463517,1.267705
8.692286,3.033896,1.46219,1.267705
8.694824,3.034024,1.461689,1.267705
8.697824,3.034137,1.461243,1.267705
8.700452,3.034266,1.460727,1.267705
8.703138,3.034376,1.460287,1.267705
8.705733,3.034485,1.459846,1.267705
8.708217,3.034587,1.459431,1.267705
8.710855,3.034682,1.459042,1.267705
8.713428,3.034779,1.458639,1.267705
8.715943,3.034872,1.458254,1.267705
8.718542,3.034959,1.457888,1.267705
8.721038,3.035048,1.457519,1.267705
8.72362,3.03513,1.457172,1.267705
8.726189,3.035212,1.456823,1.267705
8.728726,3.035291,1.456484,1.267705
8.73135,3.035368,1.456158,1.267705
8.733911,3.035444,1.45583,1.267705
8.73641,3.035517,1.455518,1.267705
8.738813,3.035585,1.455221,1.267705
8.741361,3.03565,1.454943,1.267705
8.744077,3.035716,1.454655,1.267705
8.746635,3.035784,1.454357,1.267705
8.749176,3.035846,1.454085,1.267705
8.751773,3.035906,1.453821,1.267705
8.754238,3.035966,1.453559,1.267705
8.756824,3.036021,1.453317,1.267705
8.759399,3.036077,1.45307,1.267705
8.762075,3.036131,1.452831,1.267705
8.764917,3.036186,1.45259,1.267705
8.767653,3.036242,1.452341,1.267705
8.770336,3.036294,1.45211,1.267705
8.773046,3.036343,1.451889,1.267705
8.77566,3.036392,1.451673,1.267705
8.778206,3.036437,1.451471,1.267705
8.781147,3.03648,1.45128,1.267705
8.783828,3.036528,1.451066,1.267705
8.786408,3.03657,1.450877,1.267705
8.789111,3.036609,1.4507,1.267705
8.791727,3.036649,1.450521,1.267705
8.794361,3.036687,1.450353,1.267705
8.796938,3.036723,1.450189,1.267705
8.799483,3.036758,1.450033,1.267705
8.806021,3.036791,1.449884,1.267705
8.808715,3.036872,1.44952,1.267705
8.811343,3.036904,1.449378,1.267705
8.813917,3.036934,1.449244,1.267705
8.816466,3.036962,1.449116,1.267705
8.819017,3.036989,1.448994,1.267705
8.821627,3.037016,1.448875,1.267705
8.824224,3.037042,1.448757,1.267705
8.826896,3.037067,1.448643,1.267705
8.829542,3.037093,1.44853,1.267705
8.832127,3.037117,1.448421,1.267705
8.834688,3.03714,1.448318,1.267705
8.837231,3.037162,1.448219,1.267705
8.839713,3.037183,1.448124,1.267705
8.842643,3.037203,1.448034,1.267705
8.845346,3.037226,1.447931,1.267705
8.848058,3.037247,1.447839,1.267705
8.850634,3.037266,1.44775,1.267705
8.85322,3.037285,1.447668,1.267705
8.855726,3.037303,1.447588,1.267705
8.85825,3.037319,1.447513,1.267705
8.860783,3.037336,1.44744,1.267705
8.863446,3.037352,1.447369,1.267705
8.865985,3.037368,1.447296,1.267705
8.86857,3.037383,1.447229,1.267705
8.871126,3.037398,1.447163,1.267705
8.873616,3.037412,1.447099,1.267705
8.876229,3.037426,1.447039,1.267705
8.878726,3.037439,1.446979,1.267705
8.881299,3.037452,1.446922,1.267705
8.883974,3.037465,1.446866,1.267705
8.886522,3.037477,1.446809,1.267705
8.889043,3.037489,1.446757,1.267705
8.891529,3.037501,1.446707,1.267705
8.894099,3.037512,1.446658,1.267705
8.900597,3.037522,1.44661,1.267705
8.903524,3.037549,1.4465,1.267705
8.906125,3.03756,1.4465,1.267705
8.908613,3.037569,1.4465,1.267705
8.911153,3.037569,1.4465,1.267705
8.913733,3.037569,1.4465,1.267705
8.916235,3.037569,1.4465,1.267705
8.918764,3.037569,1.4465,1.267705
8.921252,3.037569,1.4465,1.267705
8.92383,3.037569,1.4465,1.267705
8.926406,3.037569,1.4465,1.267705
8.929029,3.037569,1.4465,1.267705
8.931623,3.037569,1.4465,1.267705
8.934192,3.037569,1.4465,1.267705
8.936609,3.037569,1.4465,1.267705
8.939117,3.037569,1.4465,1.267705
8.941529,3.037569,1.4465,1.267705
8.944196,3.037569,1.4465,1.267705
8.946726,3.037569,1.4465,1.267705
8.949263,3.037569,1.4465,1.267705
8.951839,3.037569,1.4465,1.267705
8.954367,3.037569,1.4465,1.267705
8.956959,3.037569,1.4465,1.267705
8.959564,3.037569,1.4465,1.267705
8.962031,3.037569,1.4465,1.267705
8.964646,3.037569,1.4465,1.267705
8.967133,3.037569,1.4465,1.267705
8.969686,3.037569,1.4465,1.267705
8.972231,3.037569,1.4465,1.267705
8.974622,3.037569,1.4465,1.267705
8.97719,3.037569,1.4465,1.267705
8.979729,3.037569,1.4465,1.267705
8.982297,3.037569,1.4465,1.267705
8.984884,3.037569,1.4465,1.267705
8.987332,3.037569,1.4465,1.267705
8.989832,3.037569,1.4465,1.267705
8.9925,3.037569,1.4465,1.267705
8.995031,3.037569,1.4465,1.267705
8.997904,3.037569,1.4465,1.267705
9.000437,3.037569,1.4465,1.267705
9.003124,3.037569,1.4465,1.267705
9.005627,3.037569,1.4465,1.267705
9.008038,3.037569,1.4465,1.267705
9.01064,3.037569,1.4465,1.267705
9.013122,3.037569,1.4465,1.267705
9.019697,3.037569,1.4465,1.267705
9.022329,3.037569,1.4465,1.267705
9.024921,3.037569,1.4465,1.267705
9.027486,3.037569,1.4465,1.267705
9.030043,3.037569,1.4465,1.267705
9.032581,3.037569,1.4465,1.267705
9.03514,3.037569,1.4465,1.267705
9.037629,3.037569,1.4465,1.267705
9.040139,3.037569,1.4465,1.267705
9.042781,3.037569,1.4465,1.267705
9.045357,3.037569,1.4465,1.267705
9.047919,3.037569,1.4465,1.267705
9.050448,3.037569,1.4465,1.267705
9.052997,3.037569,1.4465,1.267705
9.055531,3.037569,1.4465,1.267705
9.058019,3.037569,1.4465,1.267705
9.060626,3.037569,1.4465,1.267705
9.063227,3.037569,1.4465,1.267705
9.065709,3.037569,1.4465,1.267705
9.068342,3.037569,1.4465,1.267705
9.070833,3.037569,1.4465,1.267705
9.073322,3.037569,1.4465,1.267705
9.075829,3.037569,1.4465,1.267705
9.078407,3.037569,1.4465,1.267705
9.081023,3.037569,1.4465,1.267705
9.083623,3.037569,1.4465,1.267705
9.086189,3.037569,1.4465,1.267705
9.088635,3.037569,1.4465,1.267705
9.091133,3.037569,1.4465,1.267705
9.093686,3.037569,1.4465,1.267705
9.096235,3.037569,1.4465,1.267705
9.104313,3.037569,1.4465,1.267705
9.107194,3.044619,1.4465,1.274552
9.109775,3.044857,1.4465,1.274801
9.112332,3.045077,1.4465,1.275032
9.1149,3.0453,1.4465,1.275268
9.117444,3.045532,1.4465,1.275512
9.120022,3.045767,1.4465,1.275762
9.122735,3.046013,1.4465,1.276024
9.125253,3.046279,1.4465,1.276308
9.127867,3.046533,1.4465,1.27658
9.13043,3.046803,1.4465,1.276872
9.133024,3.047077,1.4465,1.277168
9.135642,3.047361,1.4465,1.277476
9.138124,3.047656,1.4465,1.277797
9.140622,3.047944,1.4465,1.278112
9.143285,3.04824,1.4465,1.278438
9.145847,3.048566,1.4465,1.278797
9.148394,3.048887,1.4465,1.279153
9.150967,3.049216,1.4465,1.279519
9.153531,3.049557,1.4465,1.2799
9.156041,3.049906,1.4465,1.280291
9.158534,3.050256,1.4465,1.280687
9.161052,3.050614,1.4465,1.281092
9.163613,3.050984,1.4465,1.281513
9.166193,3.051371,1.4465,1.281955
9.168751,3.05177,1.4465,1.282414
9.171335,3.052177,1.4465,1.282884
9.173732,3.052599,1.4465,1.283374
9.176292,3.053,1.4465,1.283842
9.178812,3.053439,1.4465,1.284357
9.181349,3.053882,1.4465,1.284879
9.183954,3.054339,1.4465,1.285422
9.18669,3.054821,1.4465,1.285996
9.189322,3.05534,1.4465,1.286619
9.191826,3.055852,1.4465,1.287238
9.194397,3.056351,1.4465,1.287845
9.196938,3.056877,1.4465,1.288487
9.199427,3.057409,1.4465,1.289141
9.201952,3.057942,1.4465,1.289802
9.204629,3.058496,1.4465,1.290493
9.207165,3.059097,1.4465,1.291247
9.209744,3.059681,1.4465,1.291984
9.212211,3.060288,1.4465,1.292757
9.214868,3.060883,1.4465,1.293519
9.217458,3.061537,1.4465,1.294364
9.219934,3.06219,1.4465,1.295213
9.222434,3.062829,1.4465,1.296051
9.225024,3.063487,1.4465,1.29692
9.227655,3.064184,1.4465,1.297848
9.234217,3.064909,1.4465,1.29882
9.236949,3.066785,1.4465,1.301376
9.23955,3.067596,1.4465,1.302498
9.242019,3.068385,1.4465,1.3036
9.24477,3.069149,1.4465,1.304677
9.247324,3.070018,1.4465,1.305913
9.249859,3.070841,1.4465,1.307095
9.25243,3.071674,1.4465,1.308303
9.255025,3.072535,1.4465,1.309563
9.257552,3.073421,1.4465,1.310874
9.260078,3.074299,1.4465,1.312186
9.262643,3.075194,1.4465,1.313535
9.265233,3.076118,1.4465,1.314945
9.267758,3.077068,1.4465,1.316409
9.27037,3.07801,1.4465,1.317878
9.272919,3.079001,1.4465,1.319439
9.275429,3.079984,1.4465,1.321007
9.278049,3.080969,1.4465,1.322594
9.28084,3.082013,1.4465,1.324296
9.287601,3.083143,1.4465,1.326163
9.290339,3.085959,1.4465,1.330921
9.293008,3.087131,1.4465,1.332946
9.295638,3.088289,1.4465,1.334975
9.298222,3.089447,1.4465,1.337031
9.300854,3.090599,1.4465,1.339104
9.303548,3.091788,1.4465,1.341273
9.306135,3.093021,1.4465,1.343555
9.308618,3.094219,1.4465,1.345803
9.311261,3.095382,1.4465,1.348015
9.313944,3.096634,1.4465,1.350431
9.316475,3.097919,1.4465,1.352946
9.319024,3.099143,1.4465,1.355379
9.321509,3.100388,1.4465,1.35789
9.324146,3.101613,1.4465,1.360396
9.326743,3.102924,1.4465,1.363118
9.329213,3.104227,1.4465,1.365864
9.332382,3.105476,1.4465,1.368536
9.33519,3.107091,1.4465,1.372052
9.337839,3.108534,1.4465,1.37525
9.34052,3.109905,1.4465,1.378339
9.343318,3.111302,1.4465,1.381536
9.345828,3.112768,1.4465,1.384949
9.348499,3.114089,1.4465,1.38808
9.351263,3.115503,1.4465,1.39148
9.353815,3.116971,1.4465,1.395074
9.356428,3.118333,1.4465,1.398461
9.3592,3.119731,1.4465,1.401997
9.361712,3.121219,1.4465,1.405824
9.364407,3.12257,1.4465,1.409357
9.366943,3.124022,1.4465,1.413216
9.369571,3.12539,1.4465,1.416914
9.372111,3.126808,1.4465,1.420809
9.374511,3.12818,1.4465,1.424638
9.377084,3.129476,1.4465,1.42831
9.379618,3.130864,1.4465,1.432305
9.382171,3.13223,1.4465,1.436299
9.384836,3.133603,1.4465,1.440378
9.387514,3.135035,1.4465,1.444697
9.390008,3.136469,1.4465,1.449093
9.392508,3.1378,1.4465,1.453237
9.395009,3.13913,1.4465,1.457438
9.397709,3.140456,1.4465,1.461687
9.400234,3.141881,1.4465,1.46632
9.402911,3.143206,1.4465,1.470694
9.405523,3.144604,1.4465,1.475372
9.408091,3.14596,1.4465,1.479973
9.410664,3.147285,1.4465,1.484528
9.413149,3.148602,1.4465,1.489122
9.415739,3.149867,1.4465,1.49358
9.4183,3.151175,1.4465,1.49825
9.420838,3.152457,1.4465,1.502882
9.423526,3.153718,1.4465,1.507486
9.426052,3.15504,1.4465,1.512371
9.42853,3.156271,1.4465,1.516964
9.431079,3.157467,1.4465,1.52147
9.433642,3.158686,1.4465,1.526099
9.436243,3.159898,1.4465,1.530743
9.43885,3.161114,1.4465,1.535441
9.441307,3.162319,1.4465,1.540129
9.443966,3.163442,1.4465,1.544523
9.446527,3.164642,1.4465,1.549247
9.453164,3.165783,1.4465,1.55376
9.455863,3.16867,1.4465,1.565257
9.458322,3.169815,1.4465,1.569835
9.460917,3.170843,1.4465,1.573948
9.463557,3.171913,1.4465,1.578227
9.466153,3.172984,1.4465,1.582508
9.468779,3.17402,1.4465,1.586641
9.471197,3.175052,1.4465,1.590739
9.473733,3.175987,1.4465,1.59444
9.476377,3.176952,1.4465,1.598237
9.482798,3.177942,1.4465,1.602103
9.485687,3.180271,1.4465,1.611065
9.488222,3.181286,1.4465,1.614893
9.490714,3.182159,1.4465,1.618141
9.493281,3.183002,1.4465,1.621231
9.49585,3.183854,1.4465,1.624305
9.498499,3.184691,1.4465,1.62727
9.501019,3.185536,1.4465,1.630206
9.50362,3.186325,1.4465,1.632887
9.506122,3.187123,1.4465,1.635535
9.508619,3.187875,1.4465,1.637967
9.511202,3.18861,1.4465,1.640285
9.513721,3.189355,1.4465,1.642565
9.516266,3.190067,1.4465,1.644672
9.51886,3.190771,1.4465,1.646688
9.521446,3.191473,1.4465,1.648625
9.524022,3.192158,1.4465,1.650438
9.526618,3.192826,1.4465,1.652128
9.529124,3.193483,1.4465,1.653718
9.531666,3.194103,1.4465,1.655144
9.534229,3.194719,1.4465,1.656484
9.536718,3.195325,1.4465,1.65773
9.539249,3.195901,1.4465,1.658841
9.541728,3.196474,1.4465,1.659871
9.544419,3.197021,1.4465,1.660787
9.547041,3.197602,1.4465,1.66168
9.549567,3.198153,1.4465,1.662451
9.552152,3.198672,1.4465,1.663105
9.554632,3.199191,1.4465,1.663688
9.557125,3.199676,1.4465,1.664167
9.559768,3.200152,1.4465,1.664573
9.562325,3.200645,1.4465,1.664924
9.56498,3.201109,1.4465,1.66519
9.567561,3.20158,1.4465,1.665393
9.570113,3.202025,1.4465,1.665522
9.572634,3.202455,1.4465,1.665587
9.57511,3.202868,1.4465,1.665593
9.577805,3.203265,1.4465,1.665547
9.58032,3.203685,1.4465,1.66544
9.583212,3.204067,1.4465,1.665292
9.585845,3.204494,1.4465,1.665067
9.588328,3.204872,1.4465,1.664814
9.590816,3.205219,1.4465,1.664538
9.593423,3.205558,1.4465,1.664226
9.595932,3.205904,1.4465,1.663866
9.598592,3.206228,1.4465,1.663489
9.60114,3.206563,1.4465,1.66306
9.603726,3.206874,1.4465,1.662622
9.606216,3.207182,1.4465,1.662155
9.608745,3.207471,1.4465,1.661685
9.611356,3.207756,1.4465,1.66119
9.613807,3.208043,1.4465,1.660661
9.61632,3.208305,1.4465,1.660152
9.618989,3.208566,1.4465,1.659618
9.621517,3.208836,1.4465,1.659039
9.624008,3.209085,1.4465,1.658482
9.626613,3.209323,1.4465,1.657926
9.629256,3.209566,1.4465,1.657339
9.631858,3.209805,1.4465,1.656738
9.634397,3.210033,1.4465,1.656144
9.636923,3.21025,1.4465,1.655562
9.639442,3.21046,1.4465,1.654983
9.641931,3.210664,1.4465,1.654406
9.644587,3.210859,1.4465,1.653838
9.647129,3.211062,1.4465,1.653233
9.649711,3.211251,1.4465,1.652658
9.652257,3.211437,1.4465,1.652078
9.654717,3.211616,1.4465,1.65151
9.657103,3.211783,1.4465,1.650967
9.659733,3.211941,1.4465,1.650446
9.662311,3.212111,1.4465,1.649878
9.669028,3.212272,1.4465,1.649328
9.671762,3.212671,1.4465,1.647931
9.674329,3.212825,1.4465,1.647378
9.676976,3.212965,1.4465,1.646868
9.684855,3.213106,1.4465,1.646352
9.687682,3.2135,1.4465,1.644871
9.690209,3.213632,1.4465,1.644361
9.692823,3.213747,1.4465,1.643915
9.695451,3.213863,1.4465,1.643463
9.698031,3.213976,1.4465,1.643019
9.700615,3.214083,1.4465,1.642592
9.703321,3.214188,1.4465,1.642174
9.705939,3.214293,1.4465,1.641747
9.708423,3.214393,1.4465,1.641344
9.711025,3.214485,1.4465,1.64097
9.713506,3.214578,1.4465,1.640588
9.716062,3.214664,1.4465,1.640232
9.718667,3.214751,1.4465,1.639874
9.721285,3.214836,1.4465,1.639519
9.723822,3.21492,1.4465,1.639171
9.726411,3.214998,1.4465,1.638842
9.728903,3.215075,1.4465,1.638515
9.731438,3.215148,1.4465,1.638209
9.734081,3.215219,1.4465,1.637905
9.736641,3.215292,1.4465,1.637596
9.739219,3.21536,1.4465,1.637305
9.741729,3.215426,1.4465,1.637021
9.744393,3.215489,1.4465,1.636751
9.746945,3.215554,1.4465,1.636472
9.749508,3.215614,1.4465,1.636212
9.752033,3.215672,1.4465,1.635959
9.754561,3.215729,1.4465,1.635716
9.75715,3.215783,1.4465,1.63548
9.759727,3.215837,1.4465,1.635244
9.762215,3.215889,1.4465,1.635016
9.765047,3.215939,1.4465,1.634803
9.767827,3.215992,1.4465,1.634567
9.770576,3.216044,1.4465,1.634342
9.77323,3.216093,1.4465,1.634127
9.775846,3.216139,1.4465,1.633926
9.778447,3.216183,1.4465,1.633733
9.781014,3.216225,1.4465,1.633547
9.783734,3.216265,1.4465,1.633369
9.786331,3.216307,1.4465,1.633186
9.788842,3.216345,1.4465,1.633016
9.791342,3.216382,1.4465,1.632857
9.793965,3.216416,1.4465,1.632703
9.796412,3.216452,1.4465,1.632547
9.799068,3.216484,1.4465,1.632405
9.801662,3.216518,1.4465,1.632256
9.80433,3.21655,1.4465,1.632114
9.806916,3.216582,1.4465,1.631973
9.80947,3.216612,1.4465,1.63184
9.811938,3.21664,1.4465,1.631714
9.814558,3.216668,1.4465,1.631594
9.81702,3.216695,1.4465,1.631472
9.819663,3.216721,1.4465,1.63136
9.82223,3.216747,1.4465,1.631244
9.824829,3.216772,1.4465,1.631134
9.827457,3.216796,1.4465,1.631026
9.83004,3.21682,1.4465,1.630921
9.832585,3.216843,1.4465,1.630821
9.835188,3.216865,1.4465,1.630725
9.837746,3.216886,1.4465,1.63063
9.84022,3.216907,1.4465,1.630539
9.842915,3.216926,1.4465,1.630454
9.845449,3.216947,1.4465,1.630364
9.848014,3.216965,1.4465,1.630282
9.850651,3.216983,1.4465,1.630202
9.853224,3.217001,1.4465,1.630122
9.85574,3.217019,1.4465,1.630047
9.862622,3.217035,1.4465,1.629975
9.865431,3.217077,1.4465,1.62979
9.868029,3.217093,1.4465,1.629719
9.870537,3.217108,1.4465,1.629655
9.873041,3.217122,1.4465,1.629596
9.875636,3.217135,1.4465,1.629538
9.878191,3.217148,1.4465,1.62948
9.881163,3.217161,1.4465,1.629425
9.883747,3.217175,1.4465,1.629362
9.886309,3.217187,1.4465,1.62931
9.888831,3.217199,1.4465,1.62926
9.896721,3.21721,1.4465,1.629212
9.899714,3.217242,1.4465,1.62908
9.90233,3.217254,1.4465,1.62908
9.90505,3.217263,1.4465,1.62908
9.907517,3.217263,1.4465,1.62908
9.91005,3.217263,1.4465,1.62908
9.912505,3.217263,1.4465,1.62908
9.915006,3.217263,1.4465,1.62908
9.917542,3.217263,1.4465,1.62908
9.920022,3.217263,1.4465,1.62908
9.922621,3.217263,1.4465,1.62908
9.925023,3.217263,1.4465,1.62908
9.927669,3.217263,1.4465,1.62908
9.930226,3.217263,1.4465,1.62908
9.932753,3.217263,1.4465,1.62908
9.935317,3.217263,1.4465,1.62908
9.937859,3.217263,1.4465,1.62908
9.940319,3.217263,1.4465,1.62908
9.943027,3.217263,1.4465,1.62908
9.945759,3.217263,1.4465,1.62908
9.948418,3.217263,1.4465,1.62908
9.951038,3.217263,1.4465,1.62908
9.953527,3.217263,1.4465,1.62908
9.956033,3.217263,1.4465,1.62908
9.958446,3.217263,1.4465,1.62908
9.960966,3.217263,1.4465,1.62908
9.963529,3.217263,1.4465,1.62908
9.966083,3.217263,1.4465,1.62908
9.968676,3.217263,1.4465,1.62908
9.971131,3.217263,1.4465,1.62908
9.973508,3.217263,1.4465,1.62908
9.975986,3.217263,1.4465,1.62908
9.978515,3.217263,1.4465,1.62908
9.981032,3.217263,1.4465,1.62908
9.983645,3.217263,1.4465,1.62908
9.986243,3.217263,1.4465,1.62908
9.988708,3.217263,1.4465,1.62908
9.991138,3.217263,1.4465,1.62908
9.993704,3.217263,1.4465,1.62908
9.996249,3.217263,1.4465,1.62908
9.998884,3.217263,1.4465,1.62908
10.00151,3.217263,1.4465,1.62908
10.00416,3.217263,1.4465,1.62908
10.00661,3.217263,1.4465,1.62908
10.00915,3.217263,1.4465,1.62908
10.01175,3.217263,1.4465,1.62908
10.01439,3.217263,1.4465,1.62908
10.01692,3.217263,1.4465,1.62908
10.01942,3.217263,1.4465,1.62908
10.02204,3.217263,1.4465,1.62908
10.02453,3.217263,1.4465,1.62908
10.027,3.217263,1.4465,1.62908
10.02952,3.217263,1.4465,1.62908
10.03208,3.217263,1.4465,1.62908
10.03463,3.217263,1.4465,1.62908
10.03712,3.217263,1.4465,1.62908
10.04528,3.217263,1.4465,1.62908
10.04807,3.224313,1.453354,1.62908
10.05064,3.224544,1.453595,1.62908
10.0532,3.224763,1.453825,1.62908
10.05576,3.224987,1.454062,1.62908
10.05833,3.225217,1.454305,1.62908
10.06088,3.225454,1.454557,1.62908
10.06353,3.225697,1.454816,1.62908
